codigo,nombre,descripcion,cuenta,periodo,unidad,medida,Unidad,Medida,freq,familia,node,DESCRIPCION
20645,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.36.01.01.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]/Valores Distintos de Acciones [20694]/Sociedades Públicas no Financieras [20645]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]/Valores Distintos de Acciones [20694]/Sociedades Públicas no Financieras [20645]')
20646,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.36.01.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]/Préstamos [20551]/Sociedades Públicas no Financieras [20646]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]/Préstamos [20551]/Sociedades Públicas no Financieras [20646]')
20647,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.36.02.01.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Pasivos [20517]/Depósitos Transferibles y Otros [20140]/Sociedades Públicas no Financieras [20647]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Pasivos [20517]/Depósitos Transferibles y Otros [20140]/Sociedades Públicas no Financieras [20647]')
20648,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.36.02.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Pasivos [20517]/Valores [20682]/Sociedades Públicas no Financieras [20648]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Pasivos [20517]/Valores [20682]/Sociedades Públicas no Financieras [20648]')
20649,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.37.01.01.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]/Valores Distintos de Acciones [20695]/Sociedades Públicas no Financieras [20649]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]/Valores Distintos de Acciones [20695]/Sociedades Públicas no Financieras [20649]')
20650,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.37.01.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]/Préstamos [20552]/Sociedades Públicas no Financieras [20650]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]/Préstamos [20552]/Sociedades Públicas no Financieras [20650]')
20651,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.37.02.01.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Pasivos [20518]/Depósitos Transferibles y Otros [20141]/Sociedades Públicas no Financieras [20651]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Pasivos [20518]/Depósitos Transferibles y Otros [20141]/Sociedades Públicas no Financieras [20651]')
20652,Sociedades Públicas no Financieras,Sociedades Públicas no Financieras,E07.37.02.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Pasivos [20518]/Valores [20683]/Sociedades Públicas no Financieras [20652]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Pasivos [20518]/Valores [20683]/Sociedades Públicas no Financieras [20652]')
20653,Tarjetas de crédito,Tarjetas de crédito,E07.34.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Consumo [20081]/Tarjetas de crédito [20653]'),Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Consumo [20081]/Tarjetas de crédito [20653]')
20654,Tarjetas de crédito,Tarjetas de crédito,E07.35.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Consumo [20082]/Tarjetas de crédito [20654]'),Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Consumo [20082]/Tarjetas de crédito [20654]')
20655,Tasa,Tasa,E07.33.01.02.02.00.00.00.00.M.CRC,Mensual,CRC,7,Colón Costarricense,Unidades,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje requerido [20153]/Tasa [20655]'),Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje requerido [20153]/Tasa [20655]')
20656,Tasa,Tasa,E07.33.01.03.02.00.00.00.00.M.CRC,Mensual,CRC,7,Colón Costarricense,Unidades,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje efectivo [20149]/Tasa [20656]'),Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje efectivo [20149]/Tasa [20656]')
20657,Tasa,Tasa,E07.33.01.04.02.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,NO DEFINIDO,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje excedente/faltante [20151]/Tasa [20657]'),Node('/BCCR/Sector Monetario y Financiero/Encaje bancario requerido y efectivo por monedas (bancos com [20148]/MN [20311]/Encaje excedente/faltante [20151]/Tasa [20657]')
20658,Tasa,Tasa,E07.33.02.02.02.00.00.00.00.M.USD,Mensual,USD,7,Dólar EEUU,Unidades,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje requerido [20154]/Tasa [20658]'),Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje requerido [20154]/Tasa [20658]')
20659,Tasa,Tasa,E07.33.02.03.02.00.00.00.00.M.USD,Mensual,USD,7,Dólar EEUU,Unidades,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje efectivo [20150]/Tasa [20659]'),Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje efectivo [20150]/Tasa [20659]')
20660,Tasa,Tasa,E07.33.02.04.02.00.00.00.00.M.USD,Mensual,USD,7,Dólar EEUU,Unidades,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje excedente/faltante [20152]/Tasa [20660]'),Node('/BCCR/Sector Monetario y Financiero/ME [20301]/Encaje excedente/faltante [20152]/Tasa [20660]')
20661,Total Activos,Total Activos,E07.23.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Total Activos [20661]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Total Activos [20661]')
20662,Total Activos,Total Activos,E07.24.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Total Activos [20662]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Total Activos [20662]')
20663,Total Activos,Total Activos,E07.25.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Total Activos [20663]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Total Activos [20663]')
20664,Total pasivos,Total pasivos,E07.27.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Total pasivos [20664]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Total pasivos [20664]')
20665,Total Pasivos,Total Pasivos,E07.28.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Total Pasivos [20665]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Total Pasivos [20665]')
20666,Total pasivos y capital,Total pasivos y capital,E07.26.05.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Total pasivos y capital [20666]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Total pasivos y capital [20666]')
20667,"Transporte, almacenamiento y comunicaciones","Transporte, almacenamiento y comunicaciones",E07.34.06.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,"Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Servicios [20621]/Transporte, almacenamiento y comunicaciones [20667]')","Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Servicios [20621]/Transporte, almacenamiento y comunicaciones [20667]')"
20668,"Transporte, almacenamiento y comunicaciones","Transporte, almacenamiento y comunicaciones",E07.35.06.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,"Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Servicios [20622]/Transporte, almacenamiento y comunicaciones [20668]')","Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Servicios [20622]/Transporte, almacenamiento y comunicaciones [20668]')"
20669,Uso del crédito FMI,Uso del crédito FMI,E07.40.01.02.03.00.00.00.00.M.USD,Mensual,USD,3,Dólar EEUU,Miles,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Pasivos externos [20519]/Uso del crédito FMI [20669]'),Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Pasivos externos [20519]/Uso del crédito FMI [20669]')
20670,Utilidades retenidas años anteriores,Utilidades retenidas años anteriores,E07.39.02.01.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Pasivos [20515]/Acciones y otras participaciones de capital [19885]/Utilidades retenidas años anteriores [20670]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Pasivos [20515]/Acciones y otras participaciones de capital [19885]/Utilidades retenidas años anteriores [20670]')
20671,Valores,Valores,E07.16.02.04.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Banco central [19997]/Valores [20671]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Banco central [19997]/Valores [20671]')
20672,Valores,Valores,E07.17.02.04.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Banco central [19998]/Valores [20672]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Banco central [19998]/Valores [20672]')
20673,Valores,Valores,E07.18.02.04.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Banco central [19999]/Valores [20673]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Banco central [19999]/Valores [20673]')
20674,Valores,Valores,E07.19.03.04.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Dinero en sentido amplio [20146]/Valores [20674]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Dinero en sentido amplio [20146]/Valores [20674]')
20675,Valores,Valores,E07.21.03.03.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Pasivos [20514]/Valores [20675]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Pasivos [20514]/Valores [20675]')
20676,Valores,Valores,E07.26.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Valores [20676]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Valores [20676]')
20677,Valores,Valores,E07.27.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Valores [20677]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Valores [20677]')
20678,Valores,Valores,E07.28.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Valores [20678]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Valores [20678]')
20679,Valores,Valores,E07.31.01.01.02.02.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Base monetaria [20012]/Base monetaria amplia [20014]/Base monetaria restringida [20015]/Pasivos frente a otras sociedades de depósito de encaje lega [20528]/Valores [20679]'),Node('/BCCR/Sector Monetario y Financiero/Base monetaria [20012]/Base monetaria amplia [20014]/Base monetaria restringida [20015]/Pasivos frente a otras sociedades de depósito de encaje lega [20528]/Valores [20679]')
20680,Valores,Valores,E07.31.01.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Base monetaria [20012]/Base monetaria amplia [20014]/Pasivos frente a otras sociedades de depósito de encaje lega [20527]/Valores [20680]'),Node('/BCCR/Sector Monetario y Financiero/Base monetaria [20012]/Base monetaria amplia [20014]/Pasivos frente a otras sociedades de depósito de encaje lega [20527]/Valores [20680]')
